total_income,loan_amount,term,interest_rate,own_car,own_house,nr_children,income_type,education_type,family_status,housing_type,region_population_ratio,days_birth,days_employed,days_registration,mobile_number,phone_number,email,days_phone_change,occupation_type,family_count,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,Default
202500.0,517500.0,48,4.082880156379206,N,Y,1,Working,Secondary / secondary special,Married,Apartment,0.028663,-15123,-351,-1341.0,1,0,0,0.0,Cooking staff,3.0,,0.6251762644677025,0.4578995512067301,0,1,0,0,0
112500.0,848070.0,24,3.665717315045601,N,Y,1,Working,Secondary / secondary special,Single / not married,Rented room,0.018029,-13638,-2315,-13619.0,1,0,0,0.0,Laborers,2.0,0.4062187382011036,0.1483190285964628,0.2985949897873972,0,1,0,0,0
157500.0,1053000.0,24,2.6993947152759548,N,Y,2,Working,Secondary / secondary special,Married,Apartment,0.011703,-15615,-300,-14933.0,1,0,0,-2527.0,Medicine staff,4.0,,0.6438104050443857,0.7394117535524816,0,1,0,0,0
180000.0,450000.0,42,2.881244336884971,Y,N,0,Working,Secondary / secondary special,Single / not married,House,0.0105,-8703,-1050,-3588.0,1,1,0,-1.0,Laborers,1.0,0.2241138337798352,0.319520414342334,0.5082869913916046,0,0,0,0,0
112500.0,454500.0,12,2.548859354031655,Y,N,0,Pensioner,Secondary / secondary special,Married,House,0.00712,-20458,365243,-1074.0,1,0,0,-308.0,,2.0,0.8130567079742429,0.6199041983407756,,0,1,0,0,0
54000.0,178290.0,30,4.82810013927806,N,Y,0,Pensioner,Secondary / secondary special,Civil marriage,Apartment,0.019101,-24005,365243,-10119.0,1,0,0,-1785.0,,2.0,0.8143137028687907,0.627637765261628,0.633031641417419,0,0,0,0,0
202500.0,472500.0,12,2.541480111644065,N,Y,0,Working,Secondary / secondary special,Married,Municipal apartment,0.04622,-16081,-2752,-7857.0,1,0,0,-2717.0,Sales staff,2.0,0.4033223348486652,0.7013327439948316,0.5954562029091491,0,0,0,0,0
238500.0,246357.0,30,3.92199258757032,Y,Y,0,Pensioner,Secondary / secondary special,Married,Office apartment,0.018029,-25152,365243,-10445.0,1,0,0,-8.0,,2.0,,0.651152347655471,0.7209441499436497,0,0,0,0,0
180000.0,1305000.0,48,2.758766493969433,N,Y,0,Working,Secondary / secondary special,Married,Apartment,0.010006,-17289,-765,-8694.0,1,0,0,-229.0,Sales staff,2.0,,0.4637653299014935,,0,1,0,0,0
58500.0,204768.0,42,2.8733646591649924,N,Y,1,Working,Secondary / secondary special,Single / not married,Apartment,0.005002,-11045,-713,-1483.0,1,0,0,0.0,Cooking staff,2.0,,0.1687256431430819,,0,1,0,0,1
112500.0,90000.0,48,2.8357855347391547,N,N,1,Working,Secondary / secondary special,Separated,Apartment,0.005084,-10218,-949,-4939.0,1,0,0,-187.0,,2.0,0.30854883916519,0.6887781152371121,0.4066174366275036,0,1,0,0,0
112500.0,113211.0,18,3.9098606633352677,N,N,0,Pensioner,Secondary / secondary special,Married,House,0.01885,-23588,365243,-7840.0,1,0,0,-1794.0,,2.0,,0.6604907218020648,0.5709165417729987,0,1,0,0,0
225000.0,701730.0,36,3.9731699121406017,Y,N,0,Commercial associate,Incomplete higher,Single / not married,Rented apartment,0.007114,-10159,-1032,-956.0,1,0,0,0.0,Core staff,1.0,,0.5062830158335602,,0,1,0,0,0
243000.0,1217637.0,48,4.658975044455532,N,Y,0,Commercial associate,Secondary / secondary special,Married,Rented room,0.04622,-17781,-288,-8345.0,1,0,0,-176.0,,2.0,,0.215415550182247,0.2650494299443805,0,1,0,0,0
256500.0,225000.0,24,2.6271604171766008,Y,N,2,Working,Secondary / secondary special,Married,Co-op house,0.014464,-11521,-1808,-304.0,1,0,0,-2413.0,,4.0,0.2702585579970201,0.6789833109936593,0.0739651461172267,0,1,0,0,0
202500.0,450000.0,12,4.191921457983178,N,Y,0,Working,Higher education,Single / not married,Apartment,0.026392,-11615,-241,-1847.0,1,0,0,-1524.0,Laborers,1.0,0.4354607667096047,0.60638807264316,0.3944954053123993,0,1,0,0,0
225000.0,1102500.0,60,1.7402070903660252,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented room,0.005144,-17369,365243,-4211.0,1,0,0,-2533.0,,2.0,,0.6589050531427018,0.4400578303966329,0,0,0,0,0
157500.0,184500.0,12,3.9545762814255863,N,Y,0,Pensioner,Secondary / secondary special,Civil marriage,Apartment,0.018209,-23247,365243,-798.0,1,1,0,-1446.0,,2.0,,0.4046544818874694,0.5549467685334323,0,0,0,0,0
90000.0,153000.0,12,4.287242684904262,N,Y,0,Working,Secondary / secondary special,Married,House,0.026392,-15331,-3423,-6295.0,1,0,0,0.0,Laborers,2.0,,0.7136049222586065,0.6296742509538716,0,1,0,0,0
292500.0,755190.0,48,3.2345730160336794,N,Y,2,Working,Higher education,Civil marriage,House,0.018029,-12821,-3051,-3430.0,1,0,0,-331.0,Core staff,4.0,0.3767111126876783,0.2831867668601641,0.6279908192952864,0,1,0,0,0
126000.0,380533.5,30,3.548831616170746,N,N,0,State servant,Secondary / secondary special,Married,House,0.0060079999999999,-17496,-7289,-9677.0,1,1,0,-1533.0,Waiters/barmen staff,2.0,0.6616955872316596,0.7780224252974449,0.470456116119975,0,1,0,0,0
112500.0,225000.0,42,4.2934258261727285,N,Y,0,Pensioner,Secondary / secondary special,Widow,House,0.025164,-24216,365243,-3990.0,1,0,1,-1589.0,,1.0,,0.6537853258339039,0.6041125998015721,0,0,0,0,0
252000.0,268659.0,48,3.2082742392471384,Y,N,1,State servant,Secondary / secondary special,Married,Co-op house,0.008068,-14094,-7477,-7958.0,1,0,0,-1.0,Laborers,3.0,0.287959730707912,0.6700347569925236,0.5779691187553125,0,1,0,0,0
405000.0,1350000.0,60,2.6505916473840543,Y,Y,0,Commercial associate,Secondary / secondary special,Separated,House,0.032561,-19959,-263,-203.0,1,0,0,-835.0,,1.0,,0.6986508753404367,0.7238369900414456,0,1,0,0,0
675000.0,2013840.0,36,3.084079851082602,Y,N,0,Commercial associate,Higher education,Married,House,0.01885,-14617,-3164,-8702.0,1,1,0,-1862.0,Managers,2.0,,0.7641691519789333,0.5762088360175724,0,1,0,0,0
180000.0,675000.0,48,4.475719153821558,Y,Y,0,Working,Secondary / secondary special,Married,With parents,0.030755,-10757,-2835,-5001.0,1,0,0,-1870.0,Drivers,2.0,0.5654463804987971,0.6140804106158698,0.6832688314232291,0,0,0,0,0
45000.0,225000.0,36,3.583381704051863,N,Y,0,Pensioner,Secondary / secondary special,Married,House,0.0228,-24509,365243,-3849.0,1,0,0,-954.0,,2.0,,0.1621921059592286,0.5334816299804352,0,0,0,0,0
112500.0,298512.0,30,3.9204602588309694,N,Y,0,Commercial associate,Higher education,Single / not married,Rented room,0.0105,-11141,-1772,-1258.0,1,0,1,-1885.0,,1.0,,0.7602334573937967,0.7517237147741489,0,1,0,0,0
139500.0,298467.0,36,4.088896951074144,N,Y,0,Working,Secondary / secondary special,Married,House,0.0066709999999999,-13961,-1012,-4752.0,1,0,0,-283.0,Drivers,2.0,0.4837902081482433,0.5141792078981109,,0,0,0,0,0
90000.0,765000.0,24,3.8513883149337267,N,N,0,Working,Secondary / secondary special,Married,House,0.030755,-17920,-630,-7886.0,1,1,0,-1668.0,Cleaning staff,2.0,,0.7372280507790657,0.7076993447402619,0,1,0,0,0
225000.0,1178217.0,24,2.6466530368673595,N,Y,0,Working,Secondary / secondary special,Widow,Rented room,0.009334,-20083,-3058,-3160.0,1,0,0,-1713.0,Laborers,1.0,,0.6428118678332642,0.4794489811780563,0,1,0,0,0
157500.0,309420.0,12,2.8493049127110823,N,Y,0,Commercial associate,Secondary / secondary special,Separated,Apartment,0.00963,-19562,-2765,-4030.0,1,0,0,-1536.0,,1.0,0.5909371934901404,0.3623593999917267,0.8193176922872417,0,1,0,0,0
157500.0,675000.0,60,2.7120218470844506,Y,Y,0,Commercial associate,Secondary / secondary special,Single / not married,Apartment,0.04622,-9016,-816,-3387.0,1,0,0,-726.0,Core staff,1.0,0.3210786657137124,0.7470405396306331,0.4258928980051529,0,0,0,0,0
67500.0,900000.0,12,3.9097374426626743,N,N,0,Working,Secondary / secondary special,Married,Rented room,0.030755,-15882,-3565,-7888.0,1,1,0,-280.0,Managers,2.0,,0.5490673816441882,0.7981372313187245,0,1,0,0,0
67500.0,322155.0,12,3.2607399669286474,Y,Y,0,Pensioner,Higher education,Married,House,0.020713,-22111,365243,-8565.0,1,1,0,-2628.0,,2.0,,0.5761971397469926,,0,1,0,0,0
270000.0,1061599.5,42,3.2431673752429084,Y,Y,2,Working,Secondary / secondary special,Married,Apartment,0.006305,-12835,-2663,-6849.0,1,0,0,-2166.0,Laborers,4.0,0.2357599055442008,0.6520657715625332,0.6397075677637197,0,1,0,0,0
202500.0,381528.0,12,3.8208561706183533,Y,Y,0,Working,Secondary / secondary special,Married,Rented room,0.04622,-18289,-620,-10043.0,1,1,0,-704.0,Low-skill Laborers,2.0,,0.7344993349963571,0.4135967602644276,0,1,0,0,0
135000.0,285723.0,30,3.8992492322032035,N,Y,0,Working,Higher education,Single / not married,Rented room,0.0116569999999999,-20021,-1002,-11304.0,1,0,0,0.0,Accountants,1.0,0.8841698592260081,0.587672004591397,0.3344541255096772,0,1,0,0,0
135000.0,755190.0,36,3.673582283755577,Y,Y,0,State servant,Secondary / secondary special,Married,Co-op house,0.0196889999999999,-19145,-3654,-8937.0,1,0,0,-3109.0,Medicine staff,2.0,0.6713460103221363,0.2746462552988685,0.434733248750173,0,1,0,0,0
157500.0,254700.0,42,4.368440921184154,N,Y,0,Pensioner,Secondary / secondary special,Married,Apartment,0.0196889999999999,-23997,365243,-3990.0,1,1,0,-1089.0,,2.0,,0.6367341227221472,0.4241303111942548,0,1,0,0,0
157500.0,675000.0,42,4.387839006572782,N,N,0,Working,Secondary / secondary special,Married,House,0.0084739999999999,-18880,-3726,-4227.0,1,0,0,-1666.0,Laborers,2.0,,0.529319969506155,0.4830501881366946,0,1,0,0,0
112500.0,242595.0,48,3.3839149946514913,N,Y,0,Working,Secondary / secondary special,Civil marriage,Rented studio,0.00733,-15661,-737,-2886.0,1,0,0,-1517.0,Waiters/barmen staff,2.0,0.6191425529276514,0.6322205855701101,0.3092753558842053,0,1,0,0,0
261000.0,1467612.0,24,3.9535685594258894,N,N,0,Working,Higher education,Married,Apartment,0.032561,-20232,-10334,-11002.0,1,0,0,-651.0,Core staff,2.0,,0.6578082225375466,0.6178261467332483,0,1,0,0,0
202500.0,545040.0,42,2.7843025159496433,Y,Y,2,Working,Secondary / secondary special,Married,Apartment,0.035792,-10800,-532,-130.0,1,0,0,-1536.0,Drivers,4.0,0.5112226942504403,0.6380582920242341,0.4223696523543468,0,1,0,0,0
112500.0,193392.0,12,3.668115611937278,N,Y,0,Working,Secondary / secondary special,Married,Rented room,0.020246,-14163,-1689,-2635.0,1,0,0,-441.0,,2.0,,0.027124910865464,0.2866524828090694,0,1,0,0,1
157500.0,900000.0,48,3.2068927342085405,N,N,0,Working,Secondary / secondary special,Married,Rented studio,0.009549,-17362,-1089,-3501.0,1,0,0,-989.0,Laborers,2.0,,0.5729365152453604,0.7209441499436497,0,1,0,0,0
216000.0,688500.0,60,4.068205845013418,N,Y,1,State servant,Secondary / secondary special,Single / not married,Apartment,0.0060079999999999,-15304,-675,-9364.0,1,0,0,-2229.0,Medicine staff,2.0,0.5033971396689522,0.5632037057480134,0.5226973172821112,0,1,0,0,0
157500.0,584766.0,12,3.1030991579488463,N,Y,1,Commercial associate,Secondary / secondary special,Widow,Apartment,0.025164,-13351,-3488,-6202.0,1,1,0,-123.0,Sales staff,2.0,0.2904855766630362,0.2598076423985638,0.1951984060044098,0,0,0,0,0
121500.0,1442952.0,24,3.4467317327349143,Y,Y,0,Commercial associate,Secondary / secondary special,Married,Rented room,0.02461,-18100,-2704,-9416.0,1,1,0,0.0,Medicine staff,2.0,0.6347396450042719,0.5866330484218371,0.4365064990977374,0,1,0,0,0
270000.0,1293876.0,60,3.4958749336027077,Y,Y,0,Working,Secondary / secondary special,Married,House,0.04622,-18533,-4523,-7732.0,1,1,0,-790.0,Drivers,2.0,,0.7400732838568805,,0,0,0,0,0
135000.0,239850.0,12,3.558883370872977,N,Y,0,Pensioner,Secondary / secondary special,Separated,Rented studio,0.018634,-24573,365243,-1344.0,1,0,0,-2155.0,,1.0,,0.5495058974266936,0.7922644738669378,0,1,0,0,0
180000.0,472500.0,24,3.1743988392547404,Y,Y,1,Working,Higher education,Married,House,0.026392,-19818,-10408,-4454.0,1,0,0,-1972.0,,3.0,,0.4756770109688723,0.6363761710860439,0,1,0,0,0
126000.0,239850.0,24,2.791465060183798,Y,N,0,Pensioner,Higher education,Married,House,0.030755,-24709,365243,-15450.0,1,0,0,0.0,,2.0,,0.3890215765089237,0.5867400085415683,0,1,0,0,0
202500.0,176328.0,12,3.5048521206649186,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House,0.04622,-17933,-3213,-9072.0,1,0,0,-356.0,,2.0,,0.5923375239104829,0.3016248916841194,0,1,0,0,0
270000.0,521280.0,36,4.210902042511105,N,N,0,Working,Incomplete higher,Single / not married,Apartment,0.01885,-15114,-769,-2292.0,1,1,0,-1594.0,Managers,1.0,,0.7056477675243211,0.6127042441012546,0,1,0,0,0
157500.0,384273.0,48,2.9739546959907734,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,Rented room,0.010006,-22369,365243,-6517.0,1,1,0,0.0,,1.0,,0.2858532293142021,0.5028782772082183,0,0,0,0,0
202500.0,577741.5,12,3.769520726542463,N,Y,0,Pensioner,Secondary / secondary special,Widow,House,0.00496,-23333,365243,-1242.0,1,0,0,-1789.0,,1.0,0.5830490657859868,0.6952423042788329,0.326475210066026,0,0,0,0,0
202500.0,873261.0,36,3.043660200842816,Y,N,0,Commercial associate,Higher education,Married,Co-op house,0.0060079999999999,-14546,-924,-7648.0,1,0,0,-433.0,Sales staff,2.0,0.3650258368279557,0.5486612805275137,,0,1,0,0,0
135000.0,408780.0,48,3.023001595308828,N,Y,0,Working,Secondary / secondary special,Single / not married,Apartment,0.031329,-12927,-1461,-4670.0,1,0,0,-1483.0,High skill tech staff,1.0,,0.2186296898780736,0.5549467685334323,0,1,0,0,0
157500.0,601470.0,24,3.6787155754267955,N,N,0,Commercial associate,Higher education,Single / not married,Apartment,0.0196889999999999,-8575,-596,-6051.0,1,0,1,-580.0,,1.0,0.4133807568284657,0.5658647320206781,0.4014074137749511,0,1,0,0,0
202500.0,576000.0,24,3.785113636988092,N,Y,0,Working,Higher education,Married,Apartment,0.008575,-14457,-6012,-123.0,1,0,0,-1782.0,Core staff,2.0,,0.0036303097552442,0.11911906455945,0,1,0,0,1
72000.0,808650.0,60,2.9801878061220397,N,Y,0,Pensioner,Secondary / secondary special,Married,House,0.031329,-18805,365243,-3219.0,1,1,0,-1334.0,,2.0,,0.6015918214784672,0.5531646987710016,0,1,0,0,0
270000.0,770292.0,12,3.631924553662464,Y,Y,1,State servant,Higher education,Single / not married,Rented studio,0.0105,-13504,-3621,-7549.0,1,0,0,-1191.0,,2.0,,0.5316075381117786,0.5226973172821112,0,1,0,0,0
121500.0,170640.0,48,3.6865741421228315,N,Y,2,Working,Higher education,Married,Apartment,0.018029,-12498,-1974,-7474.0,1,1,0,-747.0,Laborers,4.0,0.3941442679104259,0.6108936429332107,0.1777040724853336,0,1,0,0,0
135000.0,1113840.0,12,1.5623735957322205,Y,N,2,State servant,Secondary / secondary special,Married,Apartment,0.00496,-13257,-2301,-638.0,1,0,0,-505.0,Drivers,4.0,,0.6421086347475442,,0,0,0,0,0
112500.0,161730.0,48,3.215565321853056,N,Y,2,Working,Lower secondary,Civil marriage,House,0.020713,-10408,-415,-5276.0,1,0,0,-2198.0,Laborers,4.0,,0.1924995428598265,0.5316861425197883,0,1,0,0,0
202500.0,1575000.0,60,2.7329672427553424,N,Y,2,State servant,Higher education,Married,House,0.026392,-12574,-4284,-2193.0,1,0,0,0.0,Core staff,4.0,,0.6982547874978136,0.6178261467332483,0,1,0,0,0
90000.0,361998.0,48,3.3942821936835013,N,Y,1,Commercial associate,Secondary / secondary special,Married,With parents,0.0105,-10383,-191,-4697.0,1,0,0,-785.0,Sales staff,3.0,0.7967772862306214,0.4485281744252407,,0,1,0,0,0
270000.0,675000.0,12,3.6266277383325662,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House,0.072508,-13618,-1519,-3882.0,1,1,0,-682.0,Managers,2.0,0.4553981817701296,0.596949626377637,0.2692857999073816,0,1,0,0,0
135000.0,640080.0,18,3.3368401281224958,Y,Y,2,Commercial associate,Secondary / secondary special,Married,Rented studio,0.025164,-10856,-458,-5262.0,1,0,0,-1547.0,Sales staff,4.0,0.3314559703241617,0.1604053214783667,0.0322941806027776,0,1,0,0,1
225000.0,601470.0,24,3.3639064973479824,N,Y,0,Commercial associate,Secondary / secondary special,Civil marriage,House,0.018029,-16969,-3506,-7337.0,1,0,0,-1980.0,Cleaning staff,2.0,,0.3332401408452477,0.4223696523543468,0,1,0,0,0
135000.0,1251072.0,60,2.6228669914680696,Y,N,0,Commercial associate,Higher education,Civil marriage,Rented studio,0.025164,-14997,-1806,-13484.0,1,1,0,-2727.0,Sales staff,2.0,0.7286199899000266,0.3333859202860153,0.3962195720630885,0,1,0,0,0
180000.0,835380.0,54,3.594611483623538,Y,N,2,Working,Higher education,Married,Apartment,0.007114,-13729,-677,-3852.0,1,1,0,-1946.0,High skill tech staff,4.0,,0.6595829590896434,0.3606125659189888,0,1,0,0,0
67500.0,353241.0,48,4.230300411373106,N,Y,0,Pensioner,Secondary / secondary special,Separated,Apartment,0.0066709999999999,-21727,365243,-4851.0,1,0,0,-1408.0,,1.0,,0.5131467365293241,0.8327850252992314,0,0,0,0,0
157500.0,808650.0,48,2.704227791007368,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House,0.072508,-22161,365243,-7023.0,1,1,0,0.0,,1.0,,0.7430320854411282,0.445396241560834,0,0,0,0,0
202500.0,573408.0,42,3.251912283041876,Y,Y,0,Pensioner,Secondary / secondary special,Married,Rented room,0.016612,-23354,365243,-10305.0,1,0,1,-856.0,,2.0,,0.5949170912767211,0.5262949398096192,0,1,0,0,0
103500.0,269550.0,36,3.8993126797307434,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented room,0.011703,-23744,365243,-3843.0,1,0,0,-1053.0,,2.0,,0.6698897008965031,0.7713615919194317,0,1,0,0,0
58500.0,675000.0,48,4.036188286043456,N,Y,0,Working,Secondary / secondary special,Single / not married,Apartment,0.010966,-18969,-5249,-9471.0,1,1,0,-1306.0,,1.0,,0.4817560221204454,,0,1,0,0,0
225000.0,1620000.0,60,2.375968604777495,N,Y,1,State servant,Higher education,Married,Apartment,0.026392,-12912,-4619,-1741.0,1,0,1,-840.0,Core staff,3.0,0.8012909399215101,0.7182744143815956,0.6512602186973006,0,1,0,0,0
135000.0,675000.0,42,3.156661786671846,Y,N,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.026392,-21650,365243,-5940.0,1,0,0,0.0,,2.0,,0.5242394831689787,0.3791004853998145,0,1,0,0,0
315000.0,1288350.0,60,3.1048158391088365,N,N,0,Commercial associate,Secondary / secondary special,Widow,Rented room,0.018634,-18790,-1724,-2549.0,1,0,0,-631.0,Sales staff,1.0,,0.7269613079858311,0.4561097392782771,0,1,0,0,0
135000.0,938304.0,48,3.4948830685367156,N,Y,0,State servant,Higher education,Married,Rented studio,0.008068,-16660,-1842,-211.0,1,0,0,-449.0,Core staff,2.0,0.8404172109556103,0.2352468764000614,0.5620604831738043,0,1,0,0,0
103500.0,436032.0,24,3.397428269460432,N,Y,0,Working,Secondary / secondary special,Separated,Rented studio,0.010556,-18842,-1903,-9380.0,1,1,0,-340.0,,1.0,,0.4339993018475434,,0,1,0,0,1
117000.0,835380.0,42,3.2085049045121874,N,N,1,Working,Secondary / secondary special,Married,Municipal apartment,0.018801,-14201,-3393,-1675.0,1,0,0,-732.0,Laborers,3.0,0.4058946945520896,0.285094941331855,0.7751552674785404,0,1,0,0,0
180000.0,594000.0,42,3.420927296632945,Y,Y,1,Working,Secondary / secondary special,Married,Rented room,0.030755,-14492,-1194,-3027.0,1,0,0,-2209.0,Laborers,3.0,,0.6419930449852718,,0,1,0,0,0
157500.0,45000.0,24,3.551691622990545,N,Y,1,State servant,Secondary / secondary special,Married,Rented studio,0.005313,-9991,-1667,-257.0,1,0,0,-1646.0,Laborers,3.0,,0.6279545701990613,0.4543210601605785,0,1,0,0,0
180000.0,263686.5,42,3.980949860278162,Y,Y,0,Commercial associate,Higher education,Widow,Rented room,0.02461,-20874,-667,-7885.0,1,1,0,-1097.0,Laborers,1.0,0.5850783665950247,0.7122981548724159,0.5744466170995097,0,1,0,0,0
112500.0,590337.0,36,3.1107343397913017,N,Y,1,Working,Secondary / secondary special,Married,Apartment,0.0072739999999999,-12452,-677,-535.0,1,1,0,-483.0,Cleaning staff,3.0,,0.023280762358132,0.3706496323299817,0,1,0,0,1
130500.0,463284.0,18,3.89946873537213,N,Y,0,Pensioner,Lower secondary,Married,Apartment,0.020713,-23596,365243,-10864.0,1,0,0,-176.0,,2.0,,0.1061149761662467,0.3572932680336494,0,0,0,0,0
112500.0,222768.0,24,3.913584451402609,N,Y,0,Working,Secondary / secondary special,Married,Apartment,0.002042,-18363,-6833,-11718.0,1,0,0,-1091.0,,2.0,,0.4134554527226775,0.1575949986663102,0,1,0,0,0
171000.0,808650.0,36,2.923597917632204,N,Y,0,Pensioner,Higher education,Separated,House,0.00496,-22053,365243,-6499.0,1,1,0,-1145.0,,1.0,0.8412606749960321,0.6372650515191888,0.4294236843421945,0,1,0,0,0
225000.0,562932.0,12,3.833281295978645,N,N,2,Working,Secondary / secondary special,Married,Rented room,0.028663,-12800,-1158,-3352.0,1,0,0,-671.0,Sales staff,4.0,0.3342177176906987,0.5546160578987146,,0,1,0,0,0
225000.0,1256400.0,48,2.724355802881993,N,Y,0,State servant,Higher education,Married,House,0.009549,-15065,-3755,-8091.0,1,0,0,-1263.0,Managers,2.0,,0.5970969356289159,0.237916079507114,0,1,0,0,0
67500.0,343800.0,42,4.130069961429632,N,Y,0,Pensioner,Secondary / secondary special,Married,Apartment,0.008019,-20881,365243,-9564.0,1,0,0,-207.0,,2.0,,0.378529093937319,0.6127042441012546,0,0,0,0,0
