total_income,loan_amount,term,interest_rate,own_car,own_house,nr_children,income_type,education_type,family_status,housing_type,region_population_ratio,days_birth,days_employed,days_registration,mobile_number,phone_number,email,days_phone_change,occupation_type,family_count,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7
225000.0,526491.0,42,3.6820198875426975,N,Y,2,Working,Secondary / secondary special,Married,Co-op house,0.030755,-12920,-1295,-232.0,1,0,0,-1429.0,Laborers,4.0,0.4021040147556762,0.7613159682172402,0.2778856891082046,0,1,0,0
157500.0,733315.5,48,4.713991208249148,N,Y,0,Commercial associate,Secondary / secondary special,Civil marriage,Apartment,0.011703,-17038,-210,-6955.0,1,1,0,-419.0,Medicine staff,2.0,,0.6367442387705632,0.5100895276257282,0,1,0,0
216000.0,337500.0,42,3.9945082232306275,N,Y,0,Pensioner,Secondary / secondary special,Widow,House,0.015221,-23276,365243,-2830.0,1,0,0,-115.0,,1.0,,0.3068917494678148,0.4400578303966329,0,1,0,0
315000.0,168102.0,42,2.9329876480297563,Y,Y,0,Working,Secondary / secondary special,Married,Rented room,0.010643,-12762,-1212,-830.0,1,0,0,-1095.0,Security staff,2.0,,0.4686412489476029,0.2405414172860865,0,1,0,0
144000.0,493204.5,12,3.2799011325142278,N,Y,0,Working,Secondary / secondary special,Separated,Co-op house,0.010966,-13478,-712,-77.0,1,0,0,0.0,High skill tech staff,1.0,0.3852893851907984,0.4809753420451472,0.7981372313187245,0,1,0,0
157500.0,450000.0,12,4.1029120691795615,N,Y,0,Working,Secondary / secondary special,Civil marriage,House,0.0145199999999999,-10222,-1370,-2414.0,1,0,0,0.0,Sales staff,2.0,0.2078101969371683,0.2720141965227188,0.2750003523983893,0,1,0,0
157500.0,1078200.0,54,2.393281688734972,N,N,0,Working,Higher education,Single / not married,House,0.018029,-10497,-290,-109.0,1,1,0,-1718.0,Accountants,1.0,0.072445937589813,0.5399397511471643,0.475849908720221,0,1,0,0
135000.0,765000.0,36,3.541028095296113,N,Y,0,Pensioner,Secondary / secondary special,Married,Apartment,0.007305,-22269,365243,-9610.0,1,0,0,-1558.0,,2.0,,0.2414113739788373,0.7421816117614419,0,0,0,0
54000.0,393543.0,12,3.7855847557776063,N,Y,2,Pensioner,Higher education,Married,House,0.010032,-22087,365243,-158.0,1,0,0,-783.0,,4.0,,0.7570382073928191,0.7738956942145427,0,0,0,0
126000.0,1272888.0,42,2.5148047747290265,N,Y,0,Commercial associate,Secondary / secondary special,Married,Rented room,0.018029,-15902,-2607,-3780.0,1,0,0,-810.0,Cleaning staff,2.0,,0.4966015268110851,0.6363761710860439,0,1,0,0
202500.0,609187.5,24,3.4207496486353395,N,N,1,Working,Secondary / secondary special,Civil marriage,Rented room,0.018029,-11591,-416,-4333.0,1,1,0,-605.0,Sales staff,3.0,,0.6420885333667294,0.5100895276257282,0,1,0,0
270000.0,835380.0,36,3.5873807808948532,N,N,0,Commercial associate,Higher education,Single / not married,With parents,0.04622,-9530,-174,-6841.0,1,0,0,-3.0,,1.0,,0.66230759897735,0.3409064264152384,0,1,0,0
135000.0,539100.0,12,3.127435372946268,Y,N,2,Working,Secondary / secondary special,Married,Rented studio,0.018029,-12947,-304,-3044.0,1,0,0,-1427.0,Core staff,4.0,0.2872823521303636,0.4578268199968029,0.5064842396679806,0,1,0,0
76500.0,270000.0,12,3.547577993476693,N,Y,1,Working,Secondary / secondary special,Married,Apartment,0.015221,-12387,-2447,-3051.0,1,0,0,-420.0,,3.0,,0.3881435483135705,0.2567055724393002,0,1,0,0
90000.0,808650.0,42,3.2446743154490063,N,Y,0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,0.031329,-22684,365243,-14617.0,1,0,0,-2314.0,,1.0,,0.5952385135172323,0.5971924268337128,0,0,0,0
189000.0,675000.0,12,3.804851093504355,N,Y,0,Pensioner,Secondary / secondary special,Married,House,0.028663,-20427,365243,-1931.0,1,1,0,-476.0,,2.0,,0.627647986488732,0.6754132910917112,0,1,0,0
112500.0,675000.0,42,2.8111896279024786,N,Y,0,Pensioner,Higher education,Civil marriage,House,0.035792,-21097,365243,-6842.0,1,0,0,-1149.0,,2.0,,0.5998347188180735,0.4812493411434029,0,1,0,0
67500.0,436032.0,30,4.117861582139878,N,N,1,Working,Secondary / secondary special,Married,Apartment,0.019101,-15617,-143,-679.0,1,0,0,-1782.0,Laborers,3.0,,0.6296593324807865,0.5172965813614878,0,1,0,0
310500.0,1125000.0,24,2.643000685645422,N,N,0,Pensioner,Higher education,Widow,Rented room,0.072508,-21141,365243,-9419.0,1,1,0,-1684.0,,1.0,,0.7457698090802304,,0,1,0,0
225000.0,1078200.0,48,1.7481408866748516,N,Y,0,Commercial associate,Higher education,Married,Co-op house,0.025164,-10793,-129,-2459.0,1,1,0,0.0,Laborers,2.0,,0.2337708744515854,0.2314393514998941,0,1,0,0
135000.0,229365.0,36,3.814363300479721,N,Y,0,Working,Higher education,Married,House,0.02461,-17075,-9406,-4693.0,1,1,0,-2384.0,Core staff,2.0,,0.5962601975885743,0.4561097392782771,0,1,0,0
157500.0,1125000.0,24,3.3929899347929764,N,Y,0,Working,Secondary / secondary special,Civil marriage,Rented room,0.030755,-22367,-2317,-12241.0,1,1,0,-914.0,Cleaning staff,2.0,,0.5833096229789178,0.2822484337007223,0,0,0,0
391500.0,1006920.0,54,1.892910177667135,Y,N,1,Working,Higher education,Civil marriage,Apartment,0.003813,-12898,-2900,-637.0,1,0,0,-1901.0,Accountants,3.0,0.103082645878023,0.5638598987124477,,0,1,0,0
225000.0,1575000.0,36,3.242869200149263,Y,Y,0,State servant,Secondary / secondary special,Married,Rented room,0.015221,-11174,-248,-182.0,1,0,0,-1538.0,Core staff,2.0,0.2118153509018816,0.4216240043692693,,0,1,0,0
148500.0,254700.0,42,3.663927017437182,N,Y,0,Pensioner,Higher education,Single / not married,Rented studio,0.032561,-24788,365243,-14014.0,1,0,0,-1038.0,,1.0,,0.7177829745181511,0.6363761710860439,0,0,0,0
157500.0,679500.0,60,3.285070914703997,Y,Y,1,State servant,Higher education,Married,House,0.04622,-14988,-3539,-6193.0,1,0,0,-466.0,High skill tech staff,3.0,,0.7367448327123389,0.3706496323299817,0,1,0,0
675000.0,965340.0,60,3.3552744836168324,N,Y,1,Working,Higher education,Married,Rented studio,0.009175,-11029,-1484,-548.0,1,0,1,-1732.0,,3.0,0.3063861886786485,0.6295471415930988,0.4014074137749511,0,0,0,0
210600.0,1134000.0,30,2.4360353447925776,Y,Y,0,Working,Secondary / secondary special,Married,House,0.018209,-17828,-3141,-353.0,1,1,0,-1575.0,Accountants,2.0,,0.4701716940893388,0.5064842396679806,0,1,0,0
67500.0,417024.0,36,3.7955785477613286,Y,N,1,State servant,Secondary / secondary special,Married,Rented studio,0.00702,-13219,-1913,-1319.0,1,0,0,-422.0,,3.0,0.6275393667450441,0.4134766653164684,0.4436153084085652,0,0,0,1
144000.0,201024.0,12,3.239998351393087,N,N,0,Working,Secondary / secondary special,Civil marriage,House,0.008019,-16621,-221,-161.0,1,0,0,-2001.0,,2.0,,0.5794831156165487,0.7662336700704004,0,1,0,0
54000.0,263686.5,12,3.8290313787926857,N,N,0,Pensioner,Secondary / secondary special,Civil marriage,With parents,0.00823,-24569,365243,-13866.0,1,0,0,0.0,,2.0,,0.4850052197556987,,0,0,0,0
202500.0,973710.0,48,2.720109303147943,Y,N,0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.018801,-16790,-723,-6237.0,1,0,0,-258.0,Laborers,2.0,0.2883241691447174,0.0905124288692991,0.5531646987710016,0,1,0,0
135000.0,640080.0,30,3.7085353746276093,N,N,0,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.018029,-11033,-830,-5891.0,1,0,0,-243.0,Sales staff,1.0,,0.0031093258884408,,0,1,0,0
180000.0,545040.0,36,3.9101871414823557,Y,Y,1,Working,Secondary / secondary special,Married,House,0.030755,-15748,-3728,-6690.0,1,0,0,-1698.0,Waiters/barmen staff,3.0,,0.7352747308522088,0.7610263695502636,0,1,0,0
157500.0,450000.0,48,2.8238196806980826,Y,Y,1,Working,Secondary / secondary special,Married,House,0.026392,-8766,-1220,-8766.0,1,0,0,-673.0,Drivers,3.0,,0.0428937138078712,0.2822484337007223,0,0,0,0
202500.0,990000.0,24,1.5153860787756512,Y,Y,1,Working,Secondary / secondary special,Married,Apartment,0.025164,-14864,-2282,-3223.0,1,0,0,0.0,Core staff,3.0,,0.3292437760035123,0.5656079814115492,0,1,0,0
144000.0,344043.0,12,3.237738354400111,Y,Y,2,Commercial associate,Secondary / secondary special,Married,Rented studio,0.035792,-12144,-1246,-497.0,1,1,0,-1878.0,Sales staff,4.0,0.5987129478017262,0.6619211158217712,0.0580323087789702,0,1,0,0
292500.0,478498.5,12,3.5023755782409163,N,Y,0,Working,Secondary / secondary special,Married,House,0.00733,-15399,-725,-5178.0,1,0,0,-2074.0,Drivers,2.0,0.510657236400369,0.640383131648071,0.434733248750173,0,1,0,0
112500.0,339241.5,18,3.5175812467371705,N,Y,2,Commercial associate,Secondary / secondary special,Civil marriage,Co-op house,0.04622,-16839,-1364,-7579.0,1,0,0,0.0,Sales staff,4.0,,0.7371729758097512,,0,1,0,0
135000.0,765000.0,24,3.344624275924953,Y,Y,0,Working,Higher education,Single / not married,With parents,0.0196889999999999,-11203,-237,-5633.0,1,0,0,-1938.0,Sales staff,1.0,,0.4836562235256798,0.3360615207658242,0,1,0,0
405000.0,413235.0,42,4.039044091283985,N,Y,0,Commercial associate,Secondary / secondary special,Widow,Rented room,0.00963,-19311,-514,-6886.0,1,0,0,-1823.0,Cleaning staff,1.0,0.5645838928447929,0.343727656125971,0.326475210066026,0,1,0,0
202500.0,473760.0,12,4.166803080873388,Y,Y,2,Working,Secondary / secondary special,Married,House,0.008019,-15067,-2550,-3446.0,1,0,0,-1894.0,High skill tech staff,4.0,,0.5839526108445331,0.5884877883422673,0,1,0,0
157500.0,270000.0,36,4.5666722640339845,N,Y,1,Commercial associate,Secondary / secondary special,Married,House,0.001276,-10649,-1266,-4964.0,1,0,0,0.0,Core staff,3.0,0.1899110988766141,0.0965337226319359,,0,1,0,0
90000.0,117162.0,24,3.0298743039634513,Y,N,0,Working,Secondary / secondary special,Single / not married,House,0.018029,-10022,-1807,-1850.0,1,0,0,0.0,Drivers,1.0,0.1477208401673483,0.4297499278101147,0.7281412993111438,0,1,0,0
279000.0,1822527.0,18,2.048679540948404,Y,Y,0,Working,Secondary / secondary special,Married,Rented room,0.0196889999999999,-11755,-1167,-2243.0,1,1,0,0.0,Sales staff,2.0,0.6791034987318707,0.5094748792321735,,0,1,0,0
405000.0,1005120.0,60,2.5537959552873373,Y,Y,3,Commercial associate,Higher education,Married,Apartment,0.02461,-15450,-7201,-1883.0,1,0,0,-565.0,,5.0,,0.6820498255181684,0.3233112448967859,0,1,0,0
270000.0,189621.0,18,3.8113389553116437,N,Y,0,Commercial associate,Incomplete higher,Married,House,0.014464,-15154,-5682,-4779.0,1,0,0,-450.0,Core staff,2.0,,0.597875278706391,0.7713615919194317,0,0,0,0
157500.0,810571.5,24,3.056505379583637,N,N,2,Working,Secondary / secondary special,Married,Rented room,0.0096569999999999,-10522,-2800,-9893.0,1,1,1,-800.0,Managers,4.0,0.3936420030479813,0.3112204272459136,0.3344541255096772,0,1,0,0
144000.0,334152.0,12,4.924109005751752,N,Y,0,Pensioner,Secondary / secondary special,Married,House,0.026392,-21049,365243,-11728.0,1,1,0,0.0,,2.0,,0.2537109977247107,,0,0,0,0
108000.0,540000.0,24,3.79138470122182,Y,N,0,Pensioner,Higher education,Married,Rented studio,0.010032,-21734,365243,-10655.0,1,0,0,-1759.0,,2.0,0.6275311023404122,0.6336126590542782,0.2471909382666521,0,1,0,0
46512.0,153504.0,18,3.543387939013182,N,Y,0,Pensioner,Secondary / secondary special,Married,Apartment,0.00712,-23100,365243,-4631.0,1,1,0,0.0,,2.0,,0.1916173027271732,0.7886807751817684,0,0,0,0
337500.0,1212426.0,54,3.8029823146132378,Y,Y,0,Working,Secondary / secondary special,Married,Co-op house,0.025164,-14129,-969,-4234.0,1,0,0,-88.0,Laborers,2.0,0.274374852970663,0.4921684626844603,,0,0,0,0
135000.0,417024.0,12,3.509996489022495,N,Y,2,Working,Secondary / secondary special,Single / not married,Co-op house,0.00733,-15151,-766,-8551.0,1,0,0,0.0,Sales staff,3.0,0.1421272209345993,0.2448923209516496,,0,1,0,0
90000.0,225000.0,48,3.341341529357238,Y,N,0,Working,Secondary / secondary special,Married,Apartment,0.020246,-15478,-4264,-5489.0,1,1,0,-1832.0,Sales staff,2.0,0.5230289116803568,0.183415938108124,0.4740512892789932,0,1,0,0
90000.0,604152.0,12,3.5503646997856935,N,Y,0,Pensioner,Secondary / secondary special,Widow,Apartment,0.011703,-23691,365243,-12464.0,1,0,0,0.0,,1.0,,0.4566329040019215,0.5262949398096192,0,0,0,0
135000.0,900000.0,60,4.396684861183724,Y,Y,0,State servant,Higher education,Single / not married,Rented studio,0.00496,-15709,-4899,-276.0,1,1,0,-889.0,Accountants,1.0,0.4680077760659829,0.7973148873333147,0.7958031328748403,0,0,0,0
135000.0,310671.0,48,4.226633732574162,N,N,0,Working,Higher education,Civil marriage,Rented apartment,0.04622,-8723,-890,-6168.0,1,0,0,-64.0,Sales staff,2.0,0.5452255687301629,0.3272282936935652,,0,1,0,0
117000.0,441657.0,12,3.23314541980664,N,Y,0,Pensioner,Secondary / secondary special,Widow,House,0.025164,-22620,365243,-1416.0,1,0,0,-470.0,,1.0,,0.3671018432753073,0.3589512285783967,0,0,0,0
81000.0,284400.0,12,3.6299107114196674,Y,Y,0,Working,Secondary / secondary special,Married,Apartment,0.015221,-15920,-529,-3259.0,1,1,0,-332.0,Sales staff,2.0,,0.3201578681333652,0.3441550073724169,0,1,0,0
108000.0,957033.0,54,3.658000193103587,Y,Y,1,State servant,Secondary / secondary special,Married,Apartment,0.0116569999999999,-16156,-1705,-5645.0,1,0,0,-322.0,,3.0,,0.2990690704300838,0.1237353221130787,0,1,0,0
94500.0,52128.0,30,3.0542267318289507,N,Y,1,Working,Secondary / secondary special,Married,House,0.015221,-16812,-5475,-6630.0,1,0,0,-3097.0,Core staff,3.0,0.2633559063757171,0.5996352424838551,0.7801436381572275,0,1,0,0
225000.0,1006920.0,24,1.6740562864057464,Y,Y,2,Working,Lower secondary,Married,House,0.0096569999999999,-13473,-866,-5254.0,1,0,0,-590.0,Cleaning staff,4.0,,0.5791686874194762,0.237916079507114,0,1,0,0
180000.0,315000.0,48,3.5417925514671422,Y,N,1,Working,Higher education,Single / not married,Rented room,0.006233,-11057,-2823,-3431.0,1,0,0,-1200.0,,2.0,0.5894833935429468,0.6050772438338822,0.5709165417729987,0,1,0,0
135000.0,239850.0,30,2.886127823272629,N,N,0,Pensioner,Secondary / secondary special,Single / not married,Rented room,0.019101,-21435,365243,-5957.0,1,1,0,-2.0,,1.0,,0.7523992025392459,0.501075160239048,0,0,0,0
90000.0,314100.0,18,2.8135905973032442,N,Y,0,Working,Secondary / secondary special,Civil marriage,Co-op house,0.00823,-10427,-3070,-4931.0,1,1,0,-1959.0,,2.0,,0.2653074860347402,,0,1,0,0
112500.0,161730.0,12,4.335866043648633,Y,Y,2,Working,Secondary / secondary special,Married,House,0.025164,-11371,-634,-4600.0,1,0,0,-1305.0,Medicine staff,4.0,0.3664140182787077,0.5996457420623684,0.324891229465852,0,1,0,0
225000.0,1467612.0,18,2.56264580386644,Y,Y,0,Working,Incomplete higher,Single / not married,Apartment,0.020246,-9706,-701,-2339.0,1,0,0,-694.0,,1.0,,0.041215698751698,,0,1,0,0
225000.0,539230.5,30,3.9879730507870588,N,Y,1,Working,Higher education,Married,House,0.006852,-10525,-78,-2159.0,1,0,0,-992.0,Managers,3.0,0.1689248207462458,0.4659902535868629,0.4938628816996244,0,0,0,0
112500.0,495000.0,12,4.039431528718283,Y,Y,0,Working,Secondary / secondary special,Married,Rented room,0.015221,-15492,-956,-8036.0,1,1,0,-500.0,Drivers,2.0,,0.1602846121486618,0.5602843280409464,0,1,0,0
54000.0,305365.5,24,3.220388765958826,N,Y,1,Working,Secondary / secondary special,Married,House,0.022625,-14273,-1282,-737.0,1,0,1,-491.0,Cooking staff,3.0,,0.0583654624409636,0.6347055309763198,0,1,0,0
99000.0,526500.0,36,4.220659869682883,N,N,1,Working,Secondary / secondary special,Married,Apartment,0.028663,-11710,-1126,-488.0,1,1,0,-3.0,Drivers,3.0,0.3713839080900664,0.432136285295136,0.5867400085415683,0,1,0,0
121500.0,231813.0,42,3.348143172724016,Y,N,1,Working,Secondary / secondary special,Married,House,0.010556,-11543,-878,-4863.0,1,0,0,-700.0,Laborers,3.0,0.1731849415251405,0.4756061099982922,0.7136313997323308,0,0,0,0
202500.0,450000.0,42,4.526939739207941,N,Y,2,State servant,Higher education,Married,House,0.026392,-12652,-4439,-3697.0,1,0,0,-1501.0,Core staff,4.0,,0.5822355744712915,0.3859146722745145,0,1,0,0
270000.0,1260000.0,24,3.1337642619291524,N,N,0,Commercial associate,Higher education,Married,House,0.008625,-16225,-1383,-918.0,1,1,0,-1612.0,Accountants,2.0,0.8874616703091321,0.5228976158116969,0.6041125998015721,0,1,0,0
157500.0,568197.0,18,2.702720598909889,N,Y,1,Pensioner,Higher education,Widow,Rented studio,0.072508,-22555,365243,-10306.0,1,0,0,-1092.0,,2.0,,0.7161410906988647,,0,0,0,0
72000.0,156384.0,48,3.535768466876943,N,N,0,Working,Higher education,Single / not married,House,0.025164,-8345,-1122,-6724.0,1,0,0,-993.0,Laborers,1.0,0.1735865507241808,0.1025615256619189,0.5100895276257282,0,1,0,0
135000.0,900000.0,42,2.779653005563386,N,N,2,Working,Secondary / secondary special,Married,House,0.00702,-15004,-900,-5721.0,1,1,0,-469.0,,4.0,,0.2824903715892518,0.3312508645909018,0,0,0,1
157500.0,592560.0,48,3.447886146105506,N,N,2,Commercial associate,Higher education,Married,Apartment,0.010556,-9681,-1195,-4489.0,1,0,0,-1632.0,Accountants,4.0,0.5577357528716299,0.4546043971212687,0.470456116119975,0,1,0,0
202500.0,974794.5,30,3.0934332774854947,Y,Y,1,Working,Secondary / secondary special,Married,House,0.00823,-15740,-1860,-4714.0,1,1,0,-436.0,Laborers,3.0,,0.3903685901624633,0.3490552510751822,0,0,0,0
112500.0,47970.0,36,3.641084720808487,N,Y,0,Pensioner,Higher education,Married,Rented room,0.008068,-23194,365243,-5289.0,1,1,0,-407.0,,2.0,0.7241117908839129,0.6456736620895455,0.6041125998015721,0,0,0,0
225000.0,360000.0,30,3.575319041439998,N,N,0,Working,Higher education,Single / not married,House,0.010966,-10317,-1970,-2726.0,1,0,0,-154.0,Managers,1.0,0.4597487892838555,0.1544109838063891,0.2525986978339766,0,1,0,0
270000.0,1084500.0,18,2.0276571881131544,N,Y,0,Working,Secondary / secondary special,Married,House,0.010966,-13633,-3852,-685.0,1,0,0,-530.0,Laborers,2.0,,0.2015836822864006,0.8277026681625442,0,1,0,0
360000.0,450000.0,42,3.348028887687648,Y,N,1,Working,Higher education,Civil marriage,House,0.010032,-11174,-2392,-4985.0,1,1,0,-659.0,Laborers,3.0,,0.5832936775204198,0.4776491548517548,0,1,0,0
427500.0,765000.0,60,4.1048430471268,Y,N,0,Commercial associate,Secondary / secondary special,Single / not married,House,0.026392,-17956,-6698,-4136.0,1,0,0,-2548.0,Laborers,1.0,,0.5541676752563026,0.3328505641648731,0,1,0,0
81000.0,269550.0,12,3.479261950935068,N,Y,0,Pensioner,Secondary / secondary special,Married,Co-op house,0.028663,-22867,365243,-3074.0,1,0,0,-2612.0,,2.0,,0.3593635445781156,,0,1,0,0
112500.0,152820.0,42,3.7747384719965478,Y,Y,0,Commercial associate,Secondary / secondary special,Married,Rented apartment,0.018209,-8657,-1170,-3356.0,1,1,0,-136.0,Laborers,2.0,0.2359925158548608,0.3808776906098282,0.3217352821966848,0,0,0,0
180000.0,1515415.5,12,2.565226453697856,Y,Y,0,Working,Higher education,Married,Apartment,0.0196889999999999,-12013,-1010,-955.0,1,0,0,0.0,High skill tech staff,2.0,,0.6317018035543432,,0,1,0,0
270000.0,781920.0,60,3.190440107872227,Y,N,0,Working,Higher education,Single / not married,House,0.006305,-14905,-4237,-436.0,1,0,0,-440.0,,1.0,0.5023143352441379,0.2115310614397594,0.434733248750173,0,0,0,0
135000.0,277969.5,42,3.261360916803563,Y,Y,2,Working,Secondary / secondary special,Married,Apartment,0.035792,-12573,-1666,-3223.0,1,0,0,-3070.0,Private service staff,4.0,,0.6774561670907798,,0,1,0,0
112500.0,654498.0,12,2.9220548991359814,Y,N,1,Working,Higher education,Married,House,0.00823,-15227,-1381,-1983.0,1,1,0,-1633.0,Laborers,3.0,0.2947505844877715,0.5893507013835478,0.445396241560834,0,1,0,0
405000.0,450000.0,30,3.903187101390004,Y,N,0,Working,Higher education,Married,Apartment,0.072508,-17594,-1183,-9997.0,1,0,0,-800.0,Drivers,2.0,,0.7531398915684606,,0,0,0,0
202500.0,1695483.0,24,2.8650191272456755,N,Y,0,Commercial associate,Secondary / secondary special,Married,Co-op house,0.04622,-14044,-1368,-3813.0,1,1,0,-589.0,,2.0,,0.7549769980129981,0.7981372313187245,0,1,0,0
279000.0,1350000.0,30,3.571882675242828,Y,Y,0,Working,Higher education,Married,Rented studio,0.026392,-11073,-213,-4992.0,1,0,0,-611.0,Core staff,2.0,,0.6761694729534284,0.7544061731797895,0,1,0,0
180000.0,1288350.0,42,3.3114873436308496,Y,Y,0,Working,Secondary / secondary special,Married,Rented room,0.022625,-14340,-2751,-2870.0,1,0,0,0.0,Laborers,2.0,0.8282703004816389,0.6830211733853917,,0,0,0,0
202500.0,254700.0,18,2.861690797805979,N,N,0,Working,Secondary / secondary special,Married,With parents,0.030755,-17655,-466,-4753.0,1,0,0,-324.0,Core staff,2.0,,0.6337446382332618,0.2925880073368475,0,1,0,0
85500.0,1288350.0,54,2.9616177385616065,N,Y,1,Commercial associate,Higher education,Married,Apartment,0.018209,-16871,-3948,-6028.0,1,1,0,-1785.0,Accountants,3.0,0.6499122091708697,0.5960232830155215,0.7946285827840042,0,1,0,0
